model_year,brand,model,type,miles_per_gallon,premium_version,msrp,collection_car
2013,Lexus,GX 460 Luxury,SUV,15.0,1,60000.0,0
2012,Subaru,Clarity Plug-In Hybrid Base,Sedan,0.0,0,0.0,0
1997,Toyota,4Runner 4WD,SUV,17.0,0,28000.0,0
2020,Volkswagen,Tiguan 2.0T SEL Premium R-Line,SUV,23.0,1,38490.0,0
2002,Lexus,ES 350 Base,Sedan,21.0,0,36000.0,0
2014,Jaguar,XF 3.0 Portfolio,Sedan,20.0,1,60000.0,0
2021,Lincoln,Corsair Standard,SUV,22.0,0,35490.0,0
2010,Mercedes-Benz,Metris Base,SUV,20.0,0,30000.0,0
2008,Toyota,Lancer DE,Sedan,28.0,0,18000.0,0
2023,Ford,F-150 Limited,Pickup,20.0,1,79000.0,0
2013,Toyota,Sequoia SR5,SUV,13.0,0,45950.0,0
2006,Land,Rover Range Rover Evoque S,SUV,20.0,0,50000.0,0
2001,Lincoln,Navigator L,SUV,14.0,0,48905.0,0
2021,Chevrolet,Enclave Essence,SUV,18.0,0,42900.0,0
2020,Mazda,Mazda6 i Touring,Sedan,26.0,0,28000.0,0
2018,BMW,X6 M50i,SUV,17.0,1,100000.0,0
1997,Chrysler,300C Base,Sedan,20.0,0,35000.0,0
2012,Mazda,CX-30 Premium Package,SUV,29.0,1,24900.0,0
2001,BMW,M5 Base,Sedan,15.0,1,75000.0,1
2017,Ferrari,Huracan LP580-2S,Coupe,14.0,1,200000.0,1
2022,Ford,Fusion Energi Titanium,Sedan,40.0,1,37000.0,0
2016,Porsche,Malibu Limited LT,Sedan,26.0,0,22995.0,0
2006,Land,Rover LR2 Base,SUV,20.0,0,30000.0,0
2010,Mazda,Mazda6 iSport VE,Sedan,25.0,0,21500.0,0
2021,INFINITI,Q50 Premium,Sedan,22.0,1,42500.0,0
2020,Mitsubishi,Rogue Sport S,SUV,25.0,0,24500.0,0
2002,Chevrolet,Camaro 1LT,Coupe,20.0,0,22000.0,0
2012,Mitsubishi,Mirage ES,Sedan,37.0,0,14995.0,0
2017,MINI,Cooper S Base,Hatchback,28.0,0,24000.0,0
2023,Dodge,Challenger R/T,Coupe,15.0,1,40000.0,0
2009,Audi,S6 4.0T,Sedan,15.0,1,75000.0,0
2023,Jeep,Cherokee X,SUV,23.0,1,35000.0,0
2008,Ford,Taurus SHO,Sedan,17.0,1,34000.0,0
2020,Porsche,718 Boxster Base,Convertible,20.0,0,60000.0,1
2008,Porsche,911 Turbo S,Coupe,17.0,1,132000.0,1
2012,Nissan,Armada SV,SUV,13.0,0,48500.0,0
1992,Chevrolet,Corvette ZR-1,Coupe,16.0,1,60000.0,1
2012,Toyota,C-HR LE,SUV,28.0,0,24000.0,0
2021,Audi,A4 2.0T Titanium Premium,Sedan,30.0,1,42000.0,0
2013,FIAT,500 Lounge,Hatchback,31.0,0,19750.0,0
2021,Lincoln,Navigator L,SUV,18.0,1,88930.0,0
2022,Chevrolet,Corvette Base,Coupe,20.0,0,59900.0,1
2001,Chevrolet,Cruze LS,Sedan,30.0,0,12000.0,0
2020,Porsche,Panamera Edition,Sedan,21.0,1,87000.0,0
2002,Porsche,911 Carrera,Coupe,19.0,0,69800.0,1
2017,Chevrolet,Avalanche 1500 LTZ,Pickup,18.0,1,52500.0,0
2010,Dodge,Charger GT,Sedan,22.0,1,27000.0,0
2020,Hyundai,Sonata Sport,Sedan,28.0,0,27450.0,0
2013,Land,Rover Range Rover Velar P250 S R-Dynamic,SUV,25.0,1,59995.0,0
2020,Audi,TT 2.0T,Coupe,30.0,1,45000.0,0
2006,BMW,750 i xDrive,Sedan,16.0,1,85000.0,0
2009,Lexus,RX-8 R3,SUV,20.0,1,50000.0,0
2002,Porsche,Cayman S,Coupe,19.0,1,60000.0,1
2006,Toyota,Tacoma Base,Pickup,20.0,0,15000.0,0
2021,Rolls-Royce,Type 57 Base,Sedan,12.0,1,350000.0,1
2008,Nissan,Cube 1.8 S,Hatchback,28.0,0,16000.0,0
2021,Cadillac,Terrain SLE,SUV,25.0,0,29500.0,0
2007,Hyundai,Santa Fe GLS,SUV,20.0,0,24100.0,0
2005,Porsche,Panamera Turbo,Sedan,16.0,1,135000.0,0
2013,Jeep,Grand Cherokee L Summit,SUV,20.0,1,52500.0,0
2006,Mitsubishi,Lancer DE,Sedan,25.0,0,17500.0,0
2022,GMC,Sierra 1500 SLE,Pickup,19.0,0,42000.0,0
2005,Ford,4Runner Sport,SUV,18.0,0,30000.0,0
2007,Nissan,Tucson Limited,SUV,21.0,0,25000.0,0
2002,Nissan,350Z Touring,Coupe,18.0,0,33500.0,0
2010,Cadillac,Escalade ESV Premium Luxury,SUV,14.0,1,74000.0,0
2015,Mercedes-Benz,AMG GLE 63 S Coupe 4MATIC,Coupe,18.0,1,108000.0,0
2018,Ford,Taurus SHO,Sedan,16.0,1,40900.0,0
2010,Ford,F-150 Lightning XLT,Pickup,15.0,0,30000.0,0
2022,Mercedes-Benz,GL-Class GL 550 4MATIC,SUV,20.0,1,75000.0,0
2010,MINI,Convertible Cooper,Convertible,28.0,0,24000.0,0
2019,RAM,1500 Sport,Pickup,22.0,1,43500.0,0
2000,Ford,Explorer Eddie Bauer,SUV,15.0,1,36000.0,0
2006,Chevrolet,Silverado 2500 High Country,Pickup,15.0,1,30000.0,0
2023,Land,Rover Discovery Sport HSE,SUV,20.0,1,55000.0,0
2015,INFINITI,QX80 SENSORY,SUV,14.0,1,64000.0,0
2020,Audi,S4 Base,Sedan,24.0,0,49900.0,0
2011,Ford,Excursion Limited,SUV,12.0,1,54000.0,0
2019,Lamborghini,Aventador LP700-4,Coupe,11.0,1,393695.0,1
1997,Mazda,MX-5 Miata Base,Convertible,28.0,0,20500.0,1
2009,Cadillac,ATS 2.5L Luxury,Sedan,20.0,1,34995.0,0
2006,Chevrolet,Avalanche 1500 LT,SUV,16.0,0,35000.0,0
1995,Nissan,300ZX Base,Coupe,22.0,0,30000.0,1
2013,Jeep,Patriot Latitude,SUV,20.0,0,22795.0,0
2019,Lexus,GS 350 Base,Sedan,19.0,0,51900.0,0
2020,BMW,M850 i xDrive,Coupe,20.0,1,115000.0,0
2012,Honda,Accord EX-L 2.0T,Sedan,21.0,1,30000.0,0
2015,Volvo,C30 T5 Premier Plus,Hatchback,21.0,1,29900.0,0
2001,Honda,S2000 CR,Coupe,20.0,1,35000.0,1
2008,INFINITI,E-Class E 350 4MATIC,Sedan,20.0,0,48000.0,0
2013,Kia,Optima SX Turbo,Sedan,26.0,1,29400.0,0
2007,Mercedes-Benz,CLS-Class CLS500,Sedan,18.0,0,65000.0,0
2012,Ford,Mustang Bullitt,Coupe,18.0,1,42000.0,1
2012,BMW,650 i xDrive,Convertible,18.0,1,88800.0,0
2010,Subaru,Outback 3.6R Touring,SUV,20.0,1,31995.0,0
2001,Lexus,RX 300 4WD,SUV,19.0,0,29500.0,0
2016,Ford,Expedition King Ranch,SUV,18.0,1,68800.0,0
2015,Porsche,911 GT3 RS,Coupe,18.0,1,185000.0,1
2024,Chevrolet,Silverado 1500 LTZ,Pickup,20.0,1,55000.0,0
1999,GMC,Sierra 1500 SLE Crew Cab,Pickup,15.0,0,26000.0,0
2017,Chevrolet,2500 Tradesman,Pickup,18.0,0,35000.0,0
2020,Audi,911 Carrera,Coupe,20.0,1,99900.0,1
2016,Mercedes-Benz,AMG GLC 43 AMG GLC 43,SUV,19.0,1,60000.0,0
2013,Hyundai,Genesis Coupe 3.8 Base,Coupe,20.0,0,29950.0,0
2011,Toyota,Tacoma TRD Sport,Pickup,18.0,0,26500.0,0
2022,Chevrolet,Cullinan,SUV,15.0,1,350000.0,1
1997,Cadillac,Suburban 1500 LT,SUV,14.0,1,40000.0,0
2015,Chevrolet,Silverado 1500 RST,Pickup,18.0,0,34000.0,0
2013,Audi,A6 2.0T Sport,Sedan,24.0,0,46000.0,0
2020,Land,Rover Defender X,SUV,18.0,1,85000.0,0
2014,Subaru,Forester 2.5i Limited,SUV,24.0,0,29000.0,0
2023,Mercedes-Benz,AMG GT R,Coupe,15.0,1,162900.0,1
2011,BMW,550 i xDrive,Sedan,15.0,1,60700.0,0
2005,Toyota,Tundra Grade,Pickup,15.0,0,21500.0,0
2023,Mercedes-Benz,F-150 Lariat,SUV,22.0,1,75000.0,0
2012,Tesla,Model S Performance,Sedan,89.0,1,104500.0,0
2020,Chevrolet,Tahoe High Country,SUV,20.0,1,70000.0,0
2010,Chevrolet,Silverado 1500 LT Trail Boss,Pickup,18.0,0,30000.0,0
2007,Subaru,WRX Base,Sedan,20.0,0,25000.0,0
2001,Mazda,MX-5 Miata RF Club,Convertible,26.0,0,24000.0,1
2023,Lamborghini,Aventador LP750-4 Superveloce,Coupe,14.0,1,500000.0,1
2011,Volvo,S60 T6 Momentum,Sedan,20.0,0,36000.0,0
2019,Audi,Q5 S line Premium,SUV,24.0,1,48700.0,0
2019,Audi,Q4 e-tron Sportback Premium,SUV,0.0,1,0.0,0
2020,Lexus,RX 330 Base,SUV,25.0,0,45000.0,0
2013,Toyota,Tundra SR5,Pickup,13.0,0,31000.0,0
2023,Lamborghini,Gallardo SE,Coupe,15.0,1,220000.0,1
2013,Chevrolet,1500 Cheyenne Extended Cab,Pickup,15.0,0,29000.0,0
2023,BMW,750 Li xDrive,Sedan,18.0,1,110000.0,0
2016,Land,Rover Range Rover Supercharged,SUV,14.0,1,103995.0,0
2007,Porsche,Panamera Base,Sedan,18.0,0,80000.0,0
2008,Toyota,Highlander Limited Platinum,SUV,20.0,1,37000.0,0
2018,BMW,650 i,Coupe,20.0,1,96000.0,0
2013,Porsche,Macan S,SUV,20.0,1,50000.0,0
2001,Saturn,Sky Red Line,Convertible,25.0,0,27000.0,0
2016,Ford,F-150 XLT SuperCab,Pickup,20.0,0,36000.0,0
1996,Toyota,Sequoia SR5,SUV,15.0,0,30000.0,0
2017,Pontiac,G8 GT,Sedan,16.0,0,32870.0,0
2001,BMW,428 i,Sedan,30.0,0,35000.0,0
2011,Hyundai,Genesis Coupe 2.0T,Coupe,22.0,0,24900.0,0
2000,Ford,Wrangler Sport,SUV,15.0,0,23995.0,0
2013,Volkswagen,Golf Alltrack TSI SE,Hatchback,25.0,0,25000.0,0
2012,Jaguar,F-150 XLT SuperCab,Pickup,15.0,0,30500.0,0
2012,Cadillac,Escalade ESV Sport,SUV,14.0,0,74565.0,0
2019,BMW,650 Gran Coupe i,Sedan,20.0,1,97900.0,0
2016,Subaru,Impreza WRX Base,Sedan,21.0,0,26995.0,0
1999,Toyota,New Beetle GLS,Hatchback,29.0,0,18995.0,0
2012,Audi,S7 2.9T Prestige,Sedan,18.0,1,81500.0,1
2014,Lamborghini,Huracan EVO Base,Coupe,20.0,1,241000.0,1
1999,Ford,Eurovan MV,Minivan,17.0,0,29000.0,0
2011,Mitsubishi,Eclipse GS,Coupe,20.0,0,19999.0,0
2021,Nissan,Sequoia SR5,SUV,13.0,0,58300.0,0
2002,Volkswagen,Golf R Base,Hatchback,20.0,0,25000.0,0
2013,Subaru,C30 T5 Premier Plus,Sedan,24.0,1,29500.0,0
2017,FIAT,124 Spider Abarth,Convertible,26.0,1,28000.0,0
2000,Land,Rover Discovery HSE,SUV,12.0,1,42000.0,0
2019,Lexus,NX 200t Base,SUV,24.0,0,35000.0,0
2004,Mercedes-Benz,SLK-Class SLK 250,Convertible,20.0,0,40000.0,1
2023,Cadillac,CT5-V V-Series,Sedan,20.0,1,65000.0,0
2009,Porsche,Panamera Edition,Sedan,18.0,1,75000.0,0
2016,Mercedes-Benz,AMG GLE 43 Coupe 4MATIC,Coupe,20.0,1,69200.0,0
2013,Audi,Passport Elite,SUV,22.0,1,35000.0,0
2019,Mercedes-Benz,AMG GT AMG GT,Coupe,20.0,1,156000.0,1
2022,Mercedes-Benz,911 Carrera,Coupe,21.0,1,101200.0,0
2016,RAM,3500 Tradesman,Pickup,0.0,0,0.0,0
2022,Volvo,XC90 T6 Momentum,SUV,22.0,0,59800.0,0
2017,Kia,Sorento LX V6,SUV,21.0,0,29000.0,0
2019,Hyundai,Genesis Coupe 3.8 Track,Coupe,16.0,0,32995.0,0
2006,Chevrolet,Silverado 3500 LTZ,Pickup,15.0,1,45000.0,0
2019,Toyota,Santa Fe SEL,SUV,22.0,0,30500.0,0
2014,Chevrolet,Corvette Stingray,Coupe,16.0,1,51000.0,0
2003,BMW,Matrix XRS,Sedan,24.0,0,22000.0,0
2009,Mercedes-Benz,SLS AMG Base,Coupe,16.0,1,184900.0,1
2003,Nissan,325 Ci,Sedan,0.0,0,0.0,0
2022,BMW,X1 xDrive 28i,SUV,26.0,1,36500.0,0
2022,Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,SUV,16.0,1,83700.0,0
2005,Ferrari,Gallardo SE,Convertible,12.0,1,229000.0,1
2014,Rolls-Royce,Cullinan,SUV,12.0,1,325000.0,1
2022,Mercedes-Benz,Equus Signature,Sedan,0.0,0,0.0,0
2014,Hyundai,Veloster Turbo R-Spec,Coupe,27.0,0,26900.0,0
2015,Volkswagen,Touareg V6 Executive,SUV,20.0,0,49400.0,0
2009,Audi,S4 3.0 Prestige,Sedan,18.0,1,53000.0,0
2022,Mazda,CX-90 Premium,SUV,24.0,1,45000.0,0
2014,Mazda,CX-7 Grand Touring,SUV,20.0,1,31700.0,0
2009,Toyota,GR86 Premium,Coupe,22.0,1,26000.0,0
2008,Ford,F-250 XLT,Pickup,14.0,0,31830.0,0
2002,Mitsubishi,Eclipse Spyder GS,Convertible,24.0,0,23800.0,0
2003,Mercedes-Benz,S-Class S500,Sedan,18.0,1,85000.0,1
2002,Ford,F-150 XLT,Pickup,15.0,0,28000.0,0
2013,Ford,Maverick XLT,Pickup,20.0,0,20000.0,0
2021,Porsche,718 Cayman GTS,Coupe,20.0,1,82900.0,1
2009,Mazda,CX-5 Touring,SUV,25.0,0,24000.0,0
2006,Chevrolet,Colorado Z85,Pickup,20.0,0,25000.0,0
2004,Honda,Odyssey EX-L,Minivan,19.0,0,31900.0,0
2018,Porsche,640 Gran Coupe i xDrive,Sedan,18.0,1,105000.0,0
2013,BMW,X5 xDrive35i,SUV,18.0,1,50000.0,0
2023,Dodge,Charger GT,Sedan,19.0,0,39980.0,0
2022,Hyundai,IONIQ Plug-In Hybrid SEL,Sedan,55.0,0,30000.0,0
2002,MINI,Cooper S Base,Hatchback,28.0,0,19500.0,0
2020,Lincoln,MKZ Reserve,Sedan,20.0,1,50000.0,0
2018,Dodge,Ram 2500 Laramie Quad Cab,Pickup,16.0,0,48000.0,0
2012,Lincoln,Navigator L Select,SUV,14.0,1,63000.0,0
2005,RAM,1500 Longhorn,Pickup,15.0,0,25000.0,0
2020,Land,Rover Range Rover Supercharged,SUV,18.0,1,100000.0,0
2011,Chevrolet,Avalanche LTZ,Pickup,16.0,1,49480.0,0
2013,INFINITI,Q50 Hybrid Premium,Sedan,29.0,1,46400.0,0
2007,BMW,535 i xDrive,Sedan,18.0,1,53500.0,0
2008,Mazda,MX-5 Miata Club,Convertible,26.0,0,29975.0,0
2021,Toyota,Highlander SE,SUV,21.0,0,39400.0,0
2019,Dodge,Charger R/T,Sedan,25.0,1,40000.0,0
2023,Mercedes-Benz,GLE 450 GLE 450,SUV,20.0,1,65000.0,0
2016,Porsche,Focus RS Base,Sedan,20.0,0,35000.0,0
2019,Acura,ILX 2.4L,Sedan,24.0,0,28000.0,0
2005,Chevrolet,Silverado 1500 LT Crew Cab,Pickup,15.0,0,25000.0,0
2022,Maserati,Urus Base,SUV,14.0,1,200000.0,1
2015,Volkswagen,GTI Base,Hatchback,25.0,0,25000.0,0
2014,Tesla,Model 3,Sedan,130.0,0,35000.0,0
2012,Toyota,4Runner Venture,SUV,17.0,0,36000.0,0
2012,Toyota,Prius Touring,Hatchback,51.0,0,27100.0,0
2005,Nissan,Altima 2.5 S,Sedan,24.0,0,19980.0,0
1997,Plymouth,Prowler Base,Convertible,20.0,0,45000.0,1
2014,Genesis,GV70 2.5T,SUV,25.0,1,42000.0,0
2005,Mercedes-Benz,C-Class C 300 4MATIC,Sedan,20.0,1,30000.0,0
2018,Volkswagen,Tiguan 2.0T SEL Premium R-Line,SUV,25.0,1,36000.0,0
2017,Kia,EV6 GT-Line,SUV,0.0,0,0.0,0
2017,Hyundai,S3 2.0T Premium Plus,Sedan,25.0,1,30000.0,0
2015,Cadillac,Escalade EXT Base,SUV,14.0,0,60995.0,0
2020,Mazda,CX-5 Touring,SUV,24.0,0,28500.0,0
2021,Audi,TTS 2.0T Premium Plus,Coupe,23.0,1,60000.0,0
2020,Honda,Odyssey LX,Minivan,22.0,0,31500.0,0
2023,RAM,ProMaster 3500 High Roof,Van,0.0,0,0.0,0
2004,Porsche,911 GT3,Coupe,20.0,1,112000.0,1
2019,Mazda,MX-5 Miata Sport,Convertible,26.0,0,26690.0,0
2005,Dodge,Ram 2500 ST,Pickup,15.0,0,30000.0,0
2022,Mazda,CX-50 2.5 Turbo Premium Package,SUV,24.0,1,38000.0,0
2019,Hyundai,Santa Fe Sport 2.0L Turbo,SUV,22.0,0,27000.0,0
2009,Toyota,Corolla CE,Sedan,30.0,0,18000.0,0
2021,Hyundai,Telluride SX,SUV,20.0,1,44500.0,0
2009,Lexus,RX 330 Base,SUV,20.0,0,35000.0,0
2000,Hummer,H3 Base,SUV,14.0,0,30000.0,0
2006,RAM,2500 Powerwagon,Pickup,12.0,0,42000.0,0
2011,Chevrolet,Silverado 1500 LTZ,Pickup,15.0,0,42410.0,0
2016,Subaru,Impreza WRX Premium,Sedan,24.0,1,27000.0,0
2020,Mercedes-Benz,EQS 450 4MATIC,Sedan,0.0,1,102000.0,0
2012,Dodge,Sprinter 2500 High Roof,Van,0.0,0,0.0,0
1996,Dodge,Challenger SRT8 392,Coupe,15.0,1,30000.0,0
2021,Maserati,MC20 MC20,Coupe,24.0,1,210000.0,1
2012,BMW,330e iPerformance,Sedan,32.0,1,45100.0,0
2011,Chrysler,Routan SE,Minivan,17.0,0,28990.0,0
2022,Porsche,F-150 Lariat,Pickup,0.0,0,0.0,0
2002,Mitsubishi,Montero Limited,SUV,15.0,1,40800.0,0
2005,Ford,Escape SEL,SUV,25.0,0,23000.0,0
2021,Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,Sedan,30.0,1,59000.0,0
2016,Ford,Mustang Shelby GT500,Coupe,15.0,1,70000.0,1
2010,INFINITI,QX80 Base,SUV,12.0,0,56600.0,0
2019,Porsche,RS 7 4.0T Prestige,Sedan,20.0,1,135000.0,0
2020,Lexus,RX 350 Crafted Line F Sport,SUV,23.0,1,48100.0,0
2019,Mercedes-Benz,Rover Range Rover Sport HSE,SUV,24.0,1,68800.0,0
2010,Mercedes-Benz,E-Class E500,Sedan,15.0,1,60000.0,0
2020,Acura,TLX Type S PMC Edition,Sedan,22.0,1,61745.0,1
2015,Mercedes-Benz,E-Class E 300 4MATIC,Sedan,28.0,1,60000.0,0
2018,Mercedes-Benz,C-Class C 63 AMG,Sedan,18.0,1,70700.0,1
2007,BMW,535 i,Sedan,20.0,1,50000.0,0
1999,Chevrolet,Caprice Classic Base,Sedan,20.0,0,24900.0,0
2013,Jeep,Wrangler Unlimited X,SUV,17.0,0,30000.0,0
2012,Toyota,GR86 Base,Coupe,22.0,0,25000.0,0
2020,BMW,Bentayga Speed,SUV,12.0,1,250000.0,0
2019,Mercedes-Benz,E-Class E55 AMG,Sedan,20.0,1,80000.0,0
2016,Ford,Explorer ST,SUV,20.0,1,34755.0,0
2016,Audi,A3 2.0T,Sedan,24.0,1,32200.0,0
2017,Kia,Forte LXS,Sedan,25.0,0,17000.0,0
2023,BMW,Q3 S line Premium Plus,SUV,24.0,1,45000.0,0
2010,BMW,325 i,Sedan,20.0,0,33000.0,0
2012,Alfa,Romeo Stelvio Ti Sport,SUV,24.0,1,42000.0,0
2009,Porsche,911 Turbo S,Coupe,17.0,1,132000.0,1
2008,Subaru,Impreza WRX Premium,Sedan,20.0,1,27000.0,0
2015,Audi,TTS 2.0T Premium Plus,Coupe,22.0,1,48100.0,0
2001,Acura,MDX Touring,SUV,20.0,1,40000.0,0
1999,Chevrolet,Impala Base,Sedan,20.0,0,23995.0,0
2015,Hyundai,Palisade Calligraphy,SUV,20.0,1,46000.0,0
2014,Hyundai,Sonata Hybrid Base,Sedan,40.0,0,26000.0,0
2013,Buick,Cascada Base,Convertible,20.0,0,32990.0,0
2018,Volkswagen,Golf R 20th Anniversary Edition,Hatchback,22.0,1,39995.0,1
2005,Dodge,Charger SRT8,Sedan,14.0,1,40000.0,1
2015,Hyundai,Optima EX,Sedan,28.0,0,23600.0,0
2015,Jeep,Grand Cherokee Summit,SUV,22.0,1,60500.0,0
2013,Chevrolet,Trax LS,SUV,26.0,0,19995.0,0
2015,Lincoln,Continental GT Base,Sedan,18.0,0,60000.0,0
2018,Chevrolet,XTS Luxury,Sedan,19.0,0,40000.0,0
2022,Toyota,Camry XLE,Sedan,28.0,1,35000.0,0
2023,Genesis,G80 2.5T,Sedan,23.0,1,60000.0,0
2022,Cadillac,911 Turbo S,SUV,20.0,1,200000.0,0
2005,Porsche,Boxster RS 60 Spyder,Convertible,20.0,1,61900.0,1
2019,Ford,Explorer Timberline,SUV,20.0,0,45000.0,0
2019,Maserati,X7 M50i,SUV,16.0,1,81800.0,0
2018,Acura,TLX w/A-Spec Package,Sedan,24.0,1,41500.0,0
2007,Audi,S6 4.0T Prestige,Sedan,15.0,1,80000.0,0
2010,Hyundai,Genesis Coupe 2.0T R-Spec,Coupe,20.0,0,25000.0,0
2002,Chevrolet,Ram 2500 Quad Cab,Pickup,10.0,0,30000.0,0
2018,Land,Rover Range Rover Supercharged,SUV,18.0,1,115000.0,0
2013,Mazda,RX-8 Sport,Coupe,20.0,0,27000.0,0
2021,BMW,M8 Base,Coupe,15.0,1,130000.0,0
2005,Toyota,tC Release Series 6.0,Coupe,23.0,0,19000.0,1
2022,Volkswagen,Golf SportWagen TSI S 4-Door,Hatchback,25.0,0,25000.0,0
1998,Hyundai,Santa Fe SE,SUV,20.0,0,20000.0,0
2009,Chevrolet,Colorado Z85,Pickup,20.0,0,20000.0,0
2011,Porsche,911 Carrera C4S,Coupe,19.0,1,100000.0,1
2003,Nissan,FJ Cruiser Base,SUV,19.0,0,24000.0,0
2008,Lamborghini,Gallardo Base,Coupe,14.0,0,198000.0,1
2016,Porsche,Cayman GT4,Coupe,18.0,1,84800.0,1
2011,Acura,ILX Premium Package,Sedan,28.0,1,29900.0,0
2013,Lincoln,MKZ Select,Sedan,22.0,0,35000.0,0
2014,Jeep,Wrangler S,SUV,17.0,0,24000.0,0
2011,Land,Rover Range Rover Sport 3.0L Supercharged HSE,SUV,14.0,1,63800.0,0
1998,Ford,Ranger Sport SuperCab,Pickup,16.0,0,18895.0,0
2018,Volkswagen,Golf GTI 2.0T Autobahn,Hatchback,24.0,1,35000.0,0
2002,Mercedes-Benz,E-Class E500,Sedan,18.0,1,59000.0,0
2011,Jeep,Compass High Altitude,SUV,20.0,1,25000.0,0
2007,Ford,Excursion XLT 4WD,SUV,12.0,0,45000.0,0
2022,Ford,F-350 Lariat Crew Cab Super Duty DRW,Pickup,0.0,0,0.0,0
2011,Jaguar,F-TYPE R,Coupe,15.0,1,92000.0,1
2015,Porsche,Navigator L Reserve,SUV,15.0,1,82930.0,0
2014,BMW,440 i xDrive,Coupe,22.0,1,50000.0,0
2013,Jeep,Compass Sport,SUV,23.0,0,21995.0,0
2018,Ford,Utility Police Interceptor Base,SUV,18.0,0,31630.0,0
2023,Audi,Q5 40 Premium,SUV,23.0,1,44200.0,0
2022,Ford,Q5 S line Premium Plus,SUV,25.0,1,57000.0,0
2007,BMW,330 i,Sedan,20.0,1,35000.0,0
2006,Porsche,Cayman S,Coupe,23.0,1,60000.0,1
2013,Ford,Explorer Sport Trac XLT,SUV,19.0,1,36000.0,0
2008,Volvo,XC90 3.2 Premier Plus,SUV,17.0,1,47000.0,0
2001,Lincoln,Thunderbird Premium,Convertible,20.0,1,40000.0,1
2016,Ford,F-350 XL,Pickup,12.0,0,35400.0,0
2012,Lincoln,E350 Super Duty Base,Pickup,12.0,0,31500.0,0
2018,GMC,Canyon Elevation Standard,Pickup,18.0,0,28931.0,0
2023,Acura,RDX Advance Package,SUV,26.0,1,46000.0,0
2015,GMC,Terrain Denali,SUV,20.0,1,35200.0,0
2017,Ford,Shelby GT350 Base,Coupe,14.0,1,60000.0,1
2017,Maserati,Levante GTS,SUV,14.0,1,139000.0,0
2020,Land,Rover LR4 HSE LUX Landmark Edition,SUV,18.0,1,62900.0,0
2022,Subaru,Impreza 2.0i Sport,Sedan,28.0,0,23745.0,0
2021,Jeep,Traverse Premier,SUV,18.0,1,43000.0,0
2011,BMW,325 Ci,Sedan,20.0,0,38000.0,0
2016,Porsche,Boxster RS 60 Spyder,Convertible,20.0,1,61000.0,1
2008,Mazda,MX-5 Miata RF Grand Touring,Convertible,21.0,1,30900.0,0
2016,Acura,RX 350 Base,SUV,20.0,0,35000.0,0
2004,Mercedes-Benz,C-Class C55 AMG Sport,Sedan,18.0,1,57000.0,1
2011,Dodge,Tahoe LTZ,SUV,20.0,1,60000.0,0
1997,Nissan,350Z Enthusiast,Coupe,20.0,0,30000.0,1
2022,Porsche,718 Boxster GTS,Convertible,21.0,1,89500.0,1
2018,Toyota,Land Cruiser,SUV,13.0,1,85000.0,0
2005,Mazda,CX-9 Touring Plus,SUV,18.0,0,30000.0,0
2007,Jaguar,XF Luxury,Sedan,20.0,0,60000.0,0
2015,Acura,TSX Technology,Sedan,30.0,0,32800.0,0
2023,Audi,S4 3.0 Prestige,Sedan,25.0,1,55200.0,0
2005,Volkswagen,Jetta S,Sedan,24.0,0,18500.0,0
2014,BMW,X6 xDrive40i,SUV,19.0,0,60000.0,0
2022,Chrysler,1500 Big Horn,Pickup,22.0,0,41800.0,0
2020,Hyundai,Genesis 3.8,Sedan,18.0,0,62000.0,0
2014,Porsche,911 R,Coupe,18.0,1,184900.0,1
2014,FIAT,500 Lounge,Hatchback,34.0,1,19200.0,0
2017,Land,Rover LR2 Base,SUV,20.0,0,38000.0,0
2022,Audi,S3 2.0T Premium Plus,Sedan,28.0,1,45000.0,0
2012,Mercedes-Benz,C-Class C 300 4MATIC Luxury,Sedan,20.0,1,35000.0,0
2000,Volkswagen,New Beetle GLS,Hatchback,26.0,0,19400.0,0
2013,Toyota,4Runner Sport,SUV,17.0,0,35000.0,0
2019,Toyota,Tundra 1794,Pickup,13.0,1,47000.0,0
2001,Land,Rover Range Rover Sport HSE,SUV,14.0,1,60000.0,0
2021,Toyota,Camry Solara SLE V6,Coupe,22.0,1,30500.0,0
1997,Chevrolet,Suburban 2500,SUV,12.0,0,36000.0,1
2020,Cadillac,XT6 Premium Luxury AWD,SUV,18.0,1,60990.0,0
2022,Porsche,R8 5.2 V10 performance,Coupe,15.0,1,208000.0,0
2020,Volkswagen,Arteon SEL R-Line,Sedan,24.0,1,47000.0,0
2020,BMW,430 i,Coupe,26.0,1,46000.0,0
2023,Porsche,Corvette Stingray w/3LT,Coupe,19.0,1,70000.0,0
2019,Jeep,Grand Cherokee L Overland,SUV,19.0,1,49800.0,0
2003,Mazda,Mazda3 s Sport,Hatchback,25.0,0,17500.0,0
2014,Lexus,RX 450h F Sport Handling,SUV,29.0,1,46100.0,0
2014,Dodge,Dakota Sport,Pickup,16.0,0,26900.0,0
2018,BMW,M2 Competition,Coupe,20.0,1,61900.0,0
2022,Genesis,Eos 2.0T,Sedan,25.0,1,45000.0,0
2006,Dodge,Challenger SRT8,Coupe,14.0,1,40000.0,1
2022,Audi,X6 M Base,SUV,15.0,1,108000.0,0
2022,Ford,Fusion Hybrid SE,Sedan,43.0,0,29335.0,0
